sample_index,time_wall_sec,source,frame_id,child_frame_id,x,y,z,roll,pitch,yaw
324,1778587920.2389925,/tf map->base_footprint,map,base_footprint,2.9149464246548926,-2.4818943078072193,0.008699969126577105,0.00039787081908149906,0.0037755784037920045,0.0162451245098898
325,1778587920.4389658,/tf map->base_footprint,map,base_footprint,2.965626833681826,-2.4812480577732914,0.008730875882811217,0.0002974870856962438,0.0030400380840497968,0.014077734507909346
326,1778587920.639003,/tf map->base_footprint,map,base_footprint,3.004342765675097,-2.4807233332027168,0.008730969713071985,0.00022722278719699838,0.0025405265491177695,0.009570200839502451
327,1778587920.8391132,/tf map->base_footprint,map,base_footprint,3.0510540280103866,-2.480579274261432,0.008730961590074207,0.00013971463162231948,0.0025179034438261435,0.0008009627235252461
328,1778587921.038972,/tf map->base_footprint,map,base_footprint,3.1027001414272646,-2.4804976571049626,0.0087309507712299,4.751402744740064e-05,0.0025465121966431153,0.0012011013888701644
329,1778587921.2389655,/tf map->base_footprint,map,base_footprint,3.1543516334462045,-2.480412651615155,0.008730906509859577,-3.0700144372883305e-05,0.002988847623180015,0.001516226907120818
330,1778587921.4390888,/tf map->base_footprint,map,base_footprint,3.2060085560354343,-2.4803218904493654,0.008711448569810912,-9.341537156872959e-05,0.0036103575157545617,0.0017573096327677586
331,1778587921.639436,/tf map->base_footprint,map,base_footprint,3.2530049913624803,-2.480233611594764,0.00873097985171413,-0.00014298063022919207,0.0033186869722272878,0.0019277586054633475
332,1778587921.839089,/tf map->base_footprint,map,base_footprint,3.3016127627367795,-2.4801350327176133,0.00873104078278688,-0.0001792527451842685,0.00308031306509812,0.00210782972296482
333,1778587922.038949,/tf map->base_footprint,map,base_footprint,3.349542841624791,-2.480036861277663,0.008729970924384418,-0.00020502674901356718,0.0033766452864606744,0.002084650416976051
334,1778587922.2389836,/tf map->base_footprint,map,base_footprint,3.3883790663870457,-2.479957368222675,0.008724018265223095,-0.00022184320177426114,0.0033915479159973786,0.0020606065824066927
335,1778587922.4389727,/tf map->base_footprint,map,base_footprint,3.4376962024123814,-2.479856071337114,0.008730971747631672,-0.00023743228380999836,0.002832712700631591,0.002046900341759837
336,1778587922.639052,/tf map->base_footprint,map,base_footprint,3.4839823417699596,-2.4797613055489203,0.008730979909908466,-0.0002485554266461559,0.0030777588357264298,0.0020468947626208285
337,1778587922.8388867,/tf map->base_footprint,map,base_footprint,3.535630427795811,-2.4796553755770483,0.008730970510484734,-0.00025630742747316065,0.003332375512589857,0.00204906900814851
338,1778587923.0389855,/tf map->base_footprint,map,base_footprint,3.5872776800659327,-2.47954961744839,0.008728917543240825,-0.00026285153057412785,0.0033851683345632252,0.0020505841854268274
339,1778587923.23893,/tf map->base_footprint,map,base_footprint,3.6389240260917743,-2.479443671417478,0.008731017720014321,-0.00026752851506910825,0.0032694905226790675,0.0020522729898919596
340,1778587923.4390345,/tf map->base_footprint,map,base_footprint,3.6887178580793996,-2.4793416870474156,0.008717413883601772,-0.0002707354744122518,0.0035335108209873576,0.002048108818251534
341,1778587923.639084,/tf map->base_footprint,map,base_footprint,3.7254809901042685,-2.4792664176340526,0.008721942718090854,-0.00027317565426557776,0.003422048679515883,0.002045442111354078
342,1778587923.8389466,/tf map->base_footprint,map,base_footprint,3.7764091688526853,-2.479162011013893,0.008730955810439287,-0.00027532587922441434,0.0027065218908758053,0.0020473031637249536
343,1778587924.0389974,/tf map->base_footprint,map,base_footprint,3.8280507346916313,-2.479056082628404,0.00873094530442037,-0.0002759934852379,0.0023419297785071836,0.002047553133769139
344,1778587924.2397428,/tf map->base_footprint,map,base_footprint,3.8787701233267198,-2.47895211717158,0.00873080411985815,-0.00027593989262148226,0.00248130484599098,0.002044422589422718
345,1778587924.4388697,/tf map->base_footprint,map,base_footprint,3.9290248949020614,-2.478849166092912,0.008730836246393304,-0.00027531155081341786,0.0031353476839753223,0.002044782956791574
346,1778587924.6390696,/tf map->base_footprint,map,base_footprint,3.9743832615255292,-2.4787563276736155,0.008703660902888358,-0.000274791803469653,0.0036456674583521206,0.002049634119272129
347,1778587924.8391836,/tf map->base_footprint,map,base_footprint,4.025085605372802,-2.4786524861934245,0.00873090529982092,-0.0002754106495865477,0.0023881310519372,0.002048142052886499
348,1778587925.0391495,/tf map->base_footprint,map,base_footprint,4.070242951605217,-2.4785608797577803,0.008730890239558205,-0.0002747969686017485,0.00211883790212151,0.0017172228247125246
349,1778587925.2389958,/tf map->base_footprint,map,base_footprint,4.112718206446962,-2.4786259229346475,0.008730908770005836,-0.0002771955866477626,0.0019137501548497306,-0.0031868455679539497
350,1778587925.439042,/tf map->base_footprint,map,base_footprint,4.159286472982914,-2.478691797267228,0.008730735815830296,-0.0002851897008869978,0.0024477251587872607,-0.0020921044435127565
351,1778587925.6390254,/tf map->base_footprint,map,base_footprint,4.208837055691703,-2.4787568548731835,0.008730799716354813,-0.00029236313959600074,0.003274849817418953,-0.001456122778363424
352,1778587925.83897,/tf map->base_footprint,map,base_footprint,4.260485189649412,-2.478827494456062,0.008717748612491683,-0.0002970162319970906,0.0035013680309095474,-0.0013252225624367847
353,1778587926.0388906,/tf map->base_footprint,map,base_footprint,4.312126112451008,-2.4788993104025243,0.008731012835812381,-0.000299435569616574,0.0030075866314052107,-0.0013329147803592262
354,1778587926.2389996,/tf map->base_footprint,map,base_footprint,4.363771973632989,-2.478972291517168,0.00873102453564954,-0.0002992805309235721,0.0029453689425549285,-0.0013810402187232637
355,1778587926.4389205,/tf map->base_footprint,map,base_footprint,4.410776785209054,-2.479040121293967,0.008708236401137926,-0.00029807844517090287,0.003646794554382871,-0.0014316172254154212
356,1778587926.6396785,/tf map->base_footprint,map,base_footprint,4.451005732177135,-2.479099403944837,0.008731050066767465,-0.00029717534615639803,0.0031038986280561643,-0.0014864541766809922
357,1778587926.8390434,/tf map->base_footprint,map,base_footprint,4.499855449419773,-2.4791717685514927,0.008730956831884998,-0.00029568124063474006,0.002359231703973224,-0.0014841824292746025
358,1778587927.0389762,/tf map->base_footprint,map,base_footprint,4.548462760864748,-2.479243681753837,0.008730948994320777,-0.0002932613078527623,0.002183055151334423,-0.0014729300708571937
359,1778587927.2390747,/tf map->base_footprint,map,base_footprint,4.599629382908026,-2.4793192116264753,0.008730957582412345,-0.00029027245141836536,0.0022272330050232447,-0.0014702026390934681
360,1778587927.4388857,/tf map->base_footprint,map,base_footprint,4.649396879689929,-2.4793927053585563,0.008730770708999068,-0.00028728088542024635,0.002823228532113896,-0.0014721109143570328
361,1778587927.6389642,/tf map->base_footprint,map,base_footprint,4.699189653339387,-2.4794661806668787,0.008707941678953187,-0.000284402594521742,0.0036575281479908255,-0.0014729521593310245
362,1778587927.8388724,/tf map->base_footprint,map,base_footprint,4.749018550669676,-2.479550798678808,0.008730921176578348,-0.0002822790738914733,0.003090898015277532,-0.003253464663235368
363,1778587928.038947,/tf map->base_footprint,map,base_footprint,4.80018225095246,-2.480263631928379,0.008730958769616558,-0.00027876979768800224,0.0025492799686174916,-0.02940548745935224
364,1778587928.2389634,/tf map->base_footprint,map,base_footprint,4.843163124404658,-2.4821089236998297,0.008730997069401772,-0.00034057006994047924,0.0024042899852173417,-0.053412988486270234
365,1778587928.4392397,/tf map->base_footprint,map,base_footprint,4.894876024647793,-2.4858014049252577,0.008730928833109374,-0.0004803189668123374,0.0025667107971822627,-0.08962234519166802
366,1778587928.6390264,/tf map->base_footprint,map,base_footprint,4.946185924105548,-2.491171019122922,0.008730826066107141,-0.0007402529003758985,0.0032366573590432487,-0.12019584359863199
367,1778587928.8389888,/tf map->base_footprint,map,base_footprint,4.998814637523621,-2.4987772852325505,0.008719081072841068,-0.0010479785727011885,0.0034972866589145584,-0.17603077330638767
368,1778587929.0396194,/tf map->base_footprint,map,base_footprint,5.050823445827969,-2.509817101130653,0.00873104329681067,-0.0014601372181106437,0.003031474566178803,-0.26196827018326735
369,1778587929.2389352,/tf map->base_footprint,map,base_footprint,5.099733344775016,-2.5255482387568886,0.008731048225370144,-0.0020427122739991835,0.0030189937662095487,-0.34937500380357334
370,1778587929.439151,/tf map->base_footprint,map,base_footprint,5.147357821108519,-2.5455783714852145,0.008731082680175063,-0.002835179425021952,0.003300990074877763,-0.45094506069282553
371,1778587929.6392093,/tf map->base_footprint,map,base_footprint,5.191744562257527,-2.57043806454479,0.00869771957402235,-0.0032480390764211314,0.0037697325523813473,-0.5708162785356234
372,1778587929.838992,/tf map->base_footprint,map,base_footprint,5.226482573421971,-2.594913662067212,0.008722015594079756,-0.00306855087232994,0.003208789829301267,-0.6544950695389258
373,1778587930.0388956,/tf map->base_footprint,map,base_footprint,5.265499817931994,-2.627717938940022,0.008731111848039042,-0.0027689014043595773,0.0028312333333469957,-0.7392395572744064
374,1778587930.2391064,/tf map->base_footprint,map,base_footprint,5.302710821968335,-2.6637544769289465,0.008726458974944201,-0.0029846835169919927,0.002889342314802155,-0.7951555045134352
375,1778587930.4390914,/tf map->base_footprint,map,base_footprint,5.337621396830766,-2.701072974384991,0.008715484433546243,-0.002984062486823115,0.0035133861928813206,-0.8371813667446244
376,1778587930.639275,/tf map->base_footprint,map,base_footprint,5.372474040800644,-2.740281715807726,0.008728186841788122,-0.002935480363691921,0.003297225616360841,-0.845700924316668
377,1778587930.838954,/tf map->base_footprint,map,base_footprint,5.406465203266275,-2.7787167196008076,0.00872970984749091,-0.0028929386745426056,0.0030222029526688512,-0.8469581567465437
378,1778587931.0390525,/tf map->base_footprint,map,base_footprint,5.441326689314145,-2.8177408384428793,0.008731037633124534,-0.0028608087959690887,0.003122912746729425,-0.8376130237079967
379,1778587931.2390985,/tf map->base_footprint,map,base_footprint,5.4691785039254155,-2.8484401484585486,0.008712313932471297,-0.0028513143866852235,0.003594745373468894,-0.8313745786113804
380,1778587931.4400423,/tf map->base_footprint,map,base_footprint,5.503520318539879,-2.8861333604396737,0.00873110643855254,-0.0027915080115916906,0.0031922254784734687,-0.8310132742072089
381,1778587931.6389298,/tf map->base_footprint,map,base_footprint,5.538869085946026,-2.924035908622024,0.008731084222416382,-0.0027020003845839966,0.0030717030141261467,-0.8075739698257288
382,1778587931.8390617,/tf map->base_footprint,map,base_footprint,5.575729426143004,-2.9615433310777357,0.008728803505162462,-0.002517801046874491,0.003368790588482132,-0.7767234248625935
383,1778587932.0389583,/tf map->base_footprint,map,base_footprint,5.613331970246759,-2.9977692204467568,0.00872416232206958,-0.0022096239225549838,0.003428117060661065,-0.7594753688232394
384,1778587932.2389925,/tf map->base_footprint,map,base_footprint,5.650817838437776,-3.0328826682018093,0.008731075907063448,-0.0018575520715027884,0.0032930163351709138,-0.7392686618213083
385,1778587932.4389238,/tf map->base_footprint,map,base_footprint,5.688944552239023,-3.066409168774239,0.008721245896275764,-0.0014478516755635957,0.003409174992807309,-0.7066950851038253
386,1778587932.6389542,/tf map->base_footprint,map,base_footprint,5.721570662006869,-3.0934689983972303,0.008731062953025339,-0.0010680139888075142,0.003302602777770726,-0.6791292967344782
387,1778587932.8388643,/tf map->base_footprint,map,base_footprint,5.7629005794934365,-3.1265327053810776,0.008731026505963732,-0.0006065824399972738,0.003323438991955653,-0.6627229016676598
388,1778587933.0388887,/tf map->base_footprint,map,base_footprint,5.804310949807864,-3.158156773175011,0.008723817097214096,-0.00017351761064835348,0.0033825043629332296,-0.6437884086818416
389,1778587933.2390835,/tf map->base_footprint,map,base_footprint,5.846301180643348,-3.188983973031554,0.008723380286719092,0.00021796506718329268,0.0033837636208387603,-0.6217327122575472
390,1778587933.4391954,/tf map->base_footprint,map,base_footprint,5.889187609449527,-3.219479240567676,0.008729350720317256,0.0005687604827754587,0.0033650658108732557,-0.6063699241555583
391,1778587933.6389816,/tf map->base_footprint,map,base_footprint,5.932980595277944,-3.248689612809444,0.008721093134772913,0.0008865761281254519,0.0034156276237739805,-0.5722915303500676
392,1778587933.8391416,/tf map->base_footprint,map,base_footprint,5.976479526208597,-3.2760024919819313,0.008730946698426667,0.0011883492556040373,0.003328116229482115,-0.5412911621596634
393,1778587934.0390475,/tf map->base_footprint,map,base_footprint,6.02176977967276,-3.3026707082494258,0.008730882327681069,0.001504912276322833,0.0033426011524565103,-0.5278169907005674
394,1778587934.2398891,/tf map->base_footprint,map,base_footprint,6.059626695058843,-3.324647817835078,0.008723658117261909,0.0017355225709208993,0.00339913781757936,-0.522411510226236
395,1778587934.4389122,/tf map->base_footprint,map,base_footprint,6.105213681784048,-3.3514926818273616,0.008726400063616446,0.0019214984844213622,0.003383650090183162,-0.5377708904646279
396,1778587934.638886,/tf map->base_footprint,map,base_footprint,6.148911063691855,-3.3779688850323097,0.008723538013833758,0.001977565897628947,0.003408672290767723,-0.5497422775880454
397,1778587934.83897,/tf map->base_footprint,map,base_footprint,6.193301229554304,-3.406329549259193,0.008725277695274546,0.001926291207134551,0.0033688524408401143,-0.5960224786049387
398,1778587935.0389302,/tf map->base_footprint,map,base_footprint,6.234072766807589,-3.4349646683325936,0.008716252444689866,0.0017011858674547888,0.0034874723986300267,-0.6335805249479353
399,1778587935.2389944,/tf map->base_footprint,map,base_footprint,6.273474136980403,-3.4652017663286943,0.008730900566938215,0.0013614333151539346,0.003111458054259087,-0.6796368497996604
400,1778587935.4389799,/tf map->base_footprint,map,base_footprint,6.3122636953556315,-3.4975177389175185,0.008730931965606323,0.000899389519440044,0.003076719271320691,-0.71068232764822
401,1778587935.6389785,/tf map->base_footprint,map,base_footprint,6.350806862404438,-3.5321962561606983,0.008722780139058492,0.0003734181750999065,0.003390149201136843,-0.7515535906955483
402,1778587935.8390121,/tf map->base_footprint,map,base_footprint,6.379940313256582,-3.5601727110189785,0.008711446001003195,-9.874885052340505e-05,0.003534885726240845,-0.7820469629777025
403,1778587936.0391982,/tf map->base_footprint,map,base_footprint,6.415517555274725,-3.5969910571998907,0.008730937251893476,-0.0006183576314498932,0.002755838089166614,-0.8225998478484182
404,1778587936.239119,/tf map->base_footprint,map,base_footprint,6.452738479001142,-3.6334715156008333,0.00873094850934477,-0.0010195016732169303,0.002307133861579165,-0.8581836922528712
405,1778587936.4390388,/tf map->base_footprint,map,base_footprint,6.489178631718525,-3.671500164735218,0.008730964196407797,-0.0013027608355058921,0.0021685613360540546,-0.9374651556070037
406,1778587936.638943,/tf map->base_footprint,map,base_footprint,6.519353315133823,-3.7136131125819367,0.008730955689522703,-0.0018426994732483831,0.002356608644916381,-1.0606619034414697
407,1778587936.838911,/tf map->base_footprint,map,base_footprint,6.541508753026896,-3.7611706156572517,0.008731020895907046,-0.002793465856161576,0.0026670448247007616,-1.2094161426032615
408,1778587937.0389338,/tf map->base_footprint,map,base_footprint,6.5559752289498565,-3.809134955256653,0.008716610669319636,-0.0033732404975163484,0.003304215064212218,-1.3438740287860782
409,1778587937.2391818,/tf map->base_footprint,map,base_footprint,6.564598602841131,-3.8601222595935867,0.008713201945917227,-0.002980532778021245,0.00356344627677844,-1.4575198384335233
410,1778587937.43891,/tf map->base_footprint,map,base_footprint,6.567434915808222,-3.904256077395824,0.008729680451845264,-0.002895201393003609,0.0026122627816190292,-1.5568995568337465
411,1778587937.639439,/tf map->base_footprint,map,base_footprint,6.564597700775282,-3.957135702405898,0.008725189776603817,-0.003003439747286931,0.001520714975255381,-1.696486067450752
412,1778587937.8389127,/tf map->base_footprint,map,base_footprint,6.554215940582036,-4.008514427779823,0.008727314518968564,-0.0029488262490049875,0.0006225299124016637,-1.8436272979075048
413,1778587938.0390155,/tf map->base_footprint,map,base_footprint,6.537748537200416,-4.0545724719180685,0.008727395619098207,-0.0029510696238205097,0.000266506960578579,-1.9799617316974316
414,1778587938.238962,/tf map->base_footprint,map,base_footprint,6.513983454133126,-4.100897639093122,0.008724784939141654,-0.0030125613101786345,-4.250768984171617e-06,-2.1162126622257675
415,1778587938.4389858,/tf map->base_footprint,map,base_footprint,6.485182020444183,-4.142215745762346,0.008728312388917922,-0.00292643156990351,0.00022709217527035547,-2.240722601273519
416,1778587938.6390216,/tf map->base_footprint,map,base_footprint,6.4512753460832535,-4.1800215776852445,0.008723870777599377,-0.0030366720822077734,0.0007782697033958101,-2.364105408874563
417,1778587938.8388948,/tf map->base_footprint,map,base_footprint,6.419668519864203,-4.20828705195914,0.008725351627402525,-0.002997843882429189,0.0015954100406605255,-2.4571069082576997
418,1778587939.0390627,/tf map->base_footprint,map,base_footprint,6.379812246681348,-4.237436869762338,0.008725325385908006,-0.0030037765354384016,0.003156316657731613,-2.56331649040451
419,1778587939.238963,/tf map->base_footprint,map,base_footprint,6.335481904231059,-4.2633141483329,0.008706727055625281,-0.0032190870302236585,0.0035935099540263344,-2.6609036846926446
420,1778587939.438931,/tf map->base_footprint,map,base_footprint,6.288640048724088,-4.284697130486993,0.008729363876367911,-0.002880947434688805,0.0026423139620724368,-2.7667048639579988
421,1778587939.6391482,/tf map->base_footprint,map,base_footprint,6.242018983489894,-4.300275670187354,0.008730844215825284,-0.0028779543084150924,0.0022046994784247925,-2.873542460978532
422,1778587939.8390722,/tf map->base_footprint,map,base_footprint,6.192493393164219,-4.311317308493836,0.008722550529438988,-0.0030706057772350048,0.0019248924301778468,-2.9645733477443192
423,1778587940.0390637,/tf map->base_footprint,map,base_footprint,6.142390719039323,-4.318257037066688,0.008728813024519584,-0.0029141593499110168,0.001998936816924189,-3.0429804278311563
424,1778587940.2389581,/tf map->base_footprint,map,base_footprint,6.091727202675253,-4.3216369109395805,0.008726939707471923,-0.002967627313390581,0.002355400606948915,-3.1019391905225575
425,1778587940.4389544,/tf map->base_footprint,map,base_footprint,6.049263483705122,-4.322440003570716,0.008726830138196497,-0.002964485310575014,0.002819134219339236,3.141257779808769
426,1778587940.6389427,/tf map->base_footprint,map,base_footprint,5.998640519788634,-4.321252017515827,0.008714718210475998,-0.002924317980586085,0.003533759475369968,3.0975514988319746
427,1778587940.8389964,/tf map->base_footprint,map,base_footprint,5.947916446054322,-4.3182494219224195,0.008725639497424578,-0.002993344425164032,0.0031237238782892284,3.071207698911886
428,1778587941.0388463,/tf map->base_footprint,map,base_footprint,5.897008846376856,-4.313873874478905,0.008731030195132748,-0.0028419896813783713,0.0024564097905284323,3.0433975665150603
429,1778587941.2388625,/tf map->base_footprint,map,base_footprint,5.846880844220733,-4.308604825767516,0.008731029767468932,-0.002852488221725087,0.0020208885862972544,3.0320192484452075
430,1778587941.438965,/tf map->base_footprint,map,base_footprint,5.795206477850473,-4.302301469911419,0.008728648768163039,-0.0029205776046560593,0.0016867035934771603,3.011874857922379
431,1778587941.6388419,/tf map->base_footprint,map,base_footprint,5.749820693056948,-4.295581258044778,0.008730876026254884,-0.002858612594807872,0.0022206946298575707,2.9780211639897205
432,1778587941.8390796,/tf map->base_footprint,map,base_footprint,5.700699193327843,-4.285487990804717,0.008728716199837824,-0.0029198841079894466,0.002972695169672898,2.9109806889674417
433,1778587942.0389872,/tf map->base_footprint,map,base_footprint,5.666910037145052,-4.276403981225435,0.008700044230994679,-0.0029823296996122203,0.0037665758142464444,2.850859424480025
434,1778587942.2391255,/tf map->base_footprint,map,base_footprint,5.628381717260379,-4.264100726394448,0.008726249440382635,-0.002974833778347612,0.0031653083488205882,2.8159167496767226
435,1778587942.4392097,/tf map->base_footprint,map,base_footprint,5.58351879584948,-4.2486559697946324,0.008731028322691544,-0.0027849081062537003,0.0023084318014573012,2.814632322500253
436,1778587942.6390631,/tf map->base_footprint,map,base_footprint,5.540420610709684,-4.234648079628268,0.00873099712565135,-0.002723666954183166,0.002224142504983019,2.8467182274816394
437,1778587942.8389199,/tf map->base_footprint,map,base_footprint,5.494570197079691,-4.222137595240817,0.00873101318344499,-0.0025686133910104033,0.0025917841513271897,2.901774967991642
438,1778587943.0390463,/tf map->base_footprint,map,base_footprint,5.4440031175958286,-4.2111870881959215,0.008730897943780108,-0.0022352188469414785,0.0029599717258002966,2.9553714047764132
439,1778587943.2390356,/tf map->base_footprint,map,base_footprint,5.3968262891864525,-4.203581334631816,0.008697921111569964,-0.0017170293714505438,0.003725299228477534,3.00710903241673
440,1778587943.439039,/tf map->base_footprint,map,base_footprint,5.355794368783621,-4.198639304604114,0.008731233928175106,-0.0012503443566644304,0.0029184660779648175,3.0330674007533283
441,1778587943.638964,/tf map->base_footprint,map,base_footprint,5.305740758756936,-4.19404923727933,0.008730876480763275,-0.0006965985874486951,0.00199654007125584,3.065913721875681
442,1778587943.8389976,/tf map->base_footprint,map,base_footprint,5.254168321543164,-4.190989147698116,0.008730874403712957,-0.00015114556156159761,0.0013299471722705968,3.0983519560753696
443,1778587944.0389588,/tf map->base_footprint,map,base_footprint,5.203105961764207,-4.189560823777952,0.008730849744667809,0.00037015457900000466,0.00105592474588719,3.127230730840159
444,1778587944.2391217,/tf map->base_footprint,map,base_footprint,5.154736039710956,-4.1890889836593255,0.008730634867792651,0.0008577255249670552,0.0014649099249819896,3.134707612173183
445,1778587944.438811,/tf map->base_footprint,map,base_footprint,5.109052481686176,-4.189091758390737,0.008730675264734745,0.0012565847182882972,0.0026661302970384555,-3.136686529613004
446,1778587944.6388478,/tf map->base_footprint,map,base_footprint,5.057584655385744,-4.189158012063801,0.00870639950678991,0.001556706642411274,0.0037042041564393394,3.1360017680425627
447,1778587944.8393495,/tf map->base_footprint,map,base_footprint,5.014807081265336,-4.1887612256646145,0.008730759664433268,0.0016656079856448925,0.003250297222044331,3.128036379450615
448,1778587945.0390515,/tf map->base_footprint,map,base_footprint,4.963205819481472,-4.187761963976876,0.008730844225117839,0.0017041423977147568,0.002593401168040028,3.117000717630942
449,1778587945.239155,/tf map->base_footprint,map,base_footprint,4.91161166322664,-4.18636771495671,0.00873092119718265,0.0016533694625560078,0.0023661260121754933,3.113644158160242
450,1778587945.4391425,/tf map->base_footprint,map,base_footprint,4.860469498665053,-4.184796015229611,0.008730830246645947,0.001549323203197324,0.002636529173383756,3.1086104072637823
451,1778587945.6389992,/tf map->base_footprint,map,base_footprint,4.808844286689951,-4.183131121879564,0.008730716850781412,0.0014152339553834292,0.003327688733808447,3.1090316593469045
452,1778587945.8388937,/tf map->base_footprint,map,base_footprint,4.7590823007909195,-4.181522254961411,0.008709674435209641,0.0012751342683487489,0.003557168670075181,3.1091803446712865
453,1778587946.038993,/tf map->base_footprint,map,base_footprint,4.711434239925949,-4.179979511669677,0.008730883809109302,0.0011360815009907542,0.003013614314276798,3.1092153234707904
454,1778587946.2390938,/tf map->base_footprint,map,base_footprint,4.660301174382967,-4.178322274176467,0.008730916970899977,0.0010046713588578052,0.002668194913905792,3.10919167888223
455,1778587946.4390368,/tf map->base_footprint,map,base_footprint,4.618457598497617,-4.176965206135496,0.008730734783301183,0.0009027398699288412,0.002781007755531757,3.109157216082564
456,1778587946.6391382,/tf map->base_footprint,map,base_footprint,4.568671111663608,-4.1754593068447186,0.008722675290041396,0.000788305246576777,0.0034042252146577645,3.1156670807547893
457,1778587946.8389206,/tf map->base_footprint,map,base_footprint,4.517980521610587,-4.174187977729967,0.008715623295859985,0.0007009697046142246,0.0034901560433593243,3.1182220808812535
458,1778587947.038879,/tf map->base_footprint,map,base_footprint,4.473793474044207,-4.173133146048876,0.008720329600176116,0.0006263164464689105,0.0034243705572016537,3.1175227973096993
459,1778587947.2389417,/tf map->base_footprint,map,base_footprint,4.42334131646785,-4.17192004798903,0.0087309575378116,0.0005558504368921813,0.0030791007917455376,3.1172698679674156
460,1778587947.438933,/tf map->base_footprint,map,base_footprint,4.378214411877938,-4.170829122126781,0.008712062074411145,0.0004873563368011489,0.0035842644111078016,3.117243600138571
461,1778587947.638915,/tf map->base_footprint,map,base_footprint,4.328695712479278,-4.169628282041202,0.008730906211789295,0.0004228675892557912,0.002984635005411919,3.1172399770179737
462,1778587947.839054,/tf map->base_footprint,map,base_footprint,4.277533080549003,-4.168385641737844,0.008730923529322577,0.000362470758223701,0.0024774181216032838,3.1172538796001774
463,1778587948.0388172,/tf map->base_footprint,map,base_footprint,4.235209038278017,-4.167357068455319,0.008730933648014205,0.0003151740304971961,0.0024087900266810767,3.117302283658855
464,1778587948.2396662,/tf map->base_footprint,map,base_footprint,4.184506712187944,-4.166125081436808,0.008730876218156448,0.0002621287348278591,0.0027370901934783147,3.11730432787894
465,1778587948.4389513,/tf map->base_footprint,map,base_footprint,4.138447227765181,-4.165005932881929,0.00869728634462117,0.00021173879457759133,0.0037539460619684683,3.1173037455045316
466,1778587948.6389441,/tf map->base_footprint,map,base_footprint,4.088928940918865,-4.163803167023707,0.008730879074983048,0.00016444615530321132,0.0028432652966252545,3.1173027393087156
467,1778587948.838978,/tf map->base_footprint,map,base_footprint,4.041951501066627,-4.162661911018595,0.008730915189723784,0.00012056818441271047,0.0023276390663198553,3.117297653952438
468,1778587949.0390766,/tf map->base_footprint,map,base_footprint,3.9933713381693785,-4.161510310706199,0.008730914388534046,7.892100713322484e-05,0.0022521937747277403,3.120796419402681
469,1778587949.238919,/tf map->base_footprint,map,base_footprint,3.942840721048256,-4.160759473299059,0.008730874605092141,6.0737931445155094e-05,0.0024449860114931013,3.1282310915220566
470,1778587949.4393585,/tf map->base_footprint,map,base_footprint,3.8911888772109355,-4.159980229679265,0.008730752764810307,5.589117307658007e-05,0.0029821163352465514,3.127533878767303
471,1778587949.6389558,/tf map->base_footprint,map,base_footprint,3.847925328916077,-4.159331941611845,0.008708205707055177,5.087493865693264e-05,0.003586181342087464,3.1265159657454697
472,1778587949.8390105,/tf map->base_footprint,map,base_footprint,3.79908405732505,-4.158597345318056,0.008730943933876667,3.999645536171267e-05,0.003314142734906086,3.1263062675040807
473,1778587950.0390146,/tf map->base_footprint,map,base_footprint,3.7504895611361735,-4.15785738710765,0.008731004850615651,2.3438750848634544e-05,0.0031408918732704284,3.126215723506672
474,1778587950.2389593,/tf map->base_footprint,map,base_footprint,3.7022676257220954,-4.157222323893776,0.008720335675262984,6.1850384418460555e-06,0.0034626419080516584,3.1319169168693866
475,1778587950.4391165,/tf map->base_footprint,map,base_footprint,3.656536185870992,-4.1566939073298546,0.008730715118199226,-3.030776898191004e-06,0.0032132972667616943,3.130216179054571
476,1778587950.6389523,/tf map->base_footprint,map,base_footprint,3.604916173306658,-4.156336106872376,0.008730859577376144,-1.0548352080983962e-05,0.00221890505799729,3.135248815685147
477,1778587950.8390572,/tf map->base_footprint,map,base_footprint,3.5532858780160113,-4.155958933364205,0.008730877180357734,-1.323674749670056e-05,0.001623474742802199,3.135561939527872
478,1778587951.0390773,/tf map->base_footprint,map,base_footprint,3.5104876495747077,-4.15567019767113,0.00873094259636769,-1.6001143020065363e-05,0.001454989570140357,3.135188097961387
479,1778587951.2389445,/tf map->base_footprint,map,base_footprint,3.4611628205467637,-4.155350928709684,0.008730706608394787,-2.2064875095929864e-05,0.0018222078137545672,3.1350640037197075
480,1778587951.4388087,/tf map->base_footprint,map,base_footprint,3.414870058899472,-4.155051657016829,0.008730766440017336,-3.141014913294582e-05,0.003031448963225971,3.1350913449550166
481,1778587951.6388867,/tf map->base_footprint,map,base_footprint,3.36507649661541,-4.154732313881603,0.008701340207484812,-4.3014328966202686e-05,0.0037573724807307644,3.1351232151706196
482,1778587951.8390193,/tf map->base_footprint,map,base_footprint,3.3197280605804247,-4.154441608841151,0.008730937735120325,-5.834039590883632e-05,0.003048285278067019,3.135157662984614
483,1778587952.0388882,/tf map->base_footprint,map,base_footprint,3.2685612719252055,-4.154114847640975,0.008730886797780977,-7.40140399432056e-05,0.0022210963888309545,3.1351817702452975
484,1778587952.238981,/tf map->base_footprint,map,base_footprint,3.217852150570153,-4.153790972176561,0.008730913976163985,-8.99951737007809e-05,0.0018412696291042253,3.1351994005162074
485,1778587952.4393058,/tf map->base_footprint,map,base_footprint,3.1671387863929854,-4.153467409762173,0.008730915872966755,-0.0001047334711967658,0.0018923196466387245,3.135206128985474
